'sample #','MLII',Type,heart_beat
1356,956,N,5.0
1357,958,N,5.0
1358,960,N,5.0
1359,962,N,5.0
1360,963,N,5.0
1361,963,N,5.0
1362,969,N,5.0
1363,970,N,5.0
1364,973,N,5.0
1365,972,N,5.0
1366,971,N,5.0
1367,972,N,5.0
1368,974,N,5.0
1369,977,N,5.0
1370,977,N,5.0
1371,980,N,5.0
1372,977,N,5.0
1373,977,N,5.0
1374,980,N,5.0
1375,978,N,5.0
1376,979,N,5.0
1377,977,N,5.0
1378,975,N,5.0
1379,973,N,5.0
1380,976,N,5.0
1381,978,N,5.0
1382,978,N,5.0
1383,974,N,5.0
1384,973,N,5.0
1385,974,N,5.0
1386,978,N,5.0
1387,983,N,5.0
1388,985,N,5.0
1389,982,N,5.0
1390,978,N,5.0
1391,970,N,5.0
1392,970,N,5.0
1393,967,N,5.0
1394,967,N,5.0
1395,962,N,5.0
1396,958,N,5.0
1397,956,N,5.0
1398,956,N,5.0
1399,955,N,5.0
1400,954,N,5.0
1401,954,N,5.0
1402,956,N,5.0
1403,953,N,5.0
1404,955,N,5.0
1405,956,N,5.0
1406,956,N,5.0
1407,955,N,5.0
1408,953,N,5.0
1409,950,N,5.0
1410,953,N,5.0
1411,950,N,5.0
1412,955,N,5.0
1413,956,N,5.0
1414,952,N,5.0
1415,948,N,5.0
1416,952,N,5.0
1417,955,N,5.0
1418,954,N,5.0
1419,954,N,5.0
1420,953,N,5.0
1421,948,N,5.0
1422,946,N,5.0
1423,945,N,5.0
1424,939,N,5.0
1425,933,N,5.0
1426,929,N,5.0
1427,922,N,5.0
1428,915,N,5.0
1429,916,N,5.0
1430,925,N,5.0
1431,943,N,5.0
1432,965,N,5.0
1433,992,N,5.0
1434,1032,N,5.0
1435,1087,N,5.0
1436,1143,N,5.0
1437,1184,N,5.0
1438,1201,N,6.0
1439,1183,N,6.0
1440,1128,N,6.0
1441,1050,N,6.0
1442,981,N,6.0
1443,939,N,6.0
1444,924,N,6.0
1445,926,N,6.0
1446,934,N,6.0
1447,944,N,6.0
1448,946,N,6.0
1449,945,N,6.0
1450,945,N,6.0
1451,944,N,6.0
1452,946,N,6.0
1453,948,N,6.0
1454,947,N,6.0
1455,947,N,6.0
1456,944,N,6.0
1457,942,N,6.0
1458,942,N,6.0
1459,946,N,6.0
1460,946,N,6.0
1461,943,N,6.0
1462,943,N,6.0
1463,941,N,6.0
1464,942,N,6.0
1465,945,N,6.0
1466,945,N,6.0
1467,944,N,6.0
1468,941,N,6.0
1469,941,N,6.0
1470,941,N,6.0
1471,944,N,6.0
1472,946,N,6.0
1473,946,N,6.0
1474,942,N,6.0
1475,941,N,6.0
1476,943,N,6.0
1477,945,N,6.0
1478,945,N,6.0
1479,945,N,6.0
1480,943,N,6.0
1481,942,N,6.0
1482,942,N,6.0
1483,944,N,6.0
1484,946,N,6.0
1485,945,N,6.0
1486,942,N,6.0
1487,939,N,6.0
1488,941,N,6.0
1489,943,N,6.0
1490,942,N,6.0
1491,943,N,6.0
1492,941,N,6.0
1493,939,N,6.0
1494,939,N,6.0
1495,942,N,6.0
1496,945,N,6.0
1497,946,N,6.0
1498,944,N,6.0
1499,942,N,6.0
1500,942,N,6.0
1501,944,N,6.0
1502,946,N,6.0
1503,942,N,6.0
1504,940,N,6.0
1505,940,N,6.0
1506,941,N,6.0
1507,941,N,6.0
1508,943,N,6.0
1509,940,N,6.0
1510,941,N,6.0
1511,939,N,6.0
1512,942,N,6.0
1513,944,N,6.0
1514,943,N,6.0
1515,944,N,6.0
1516,944,N,6.0
1517,942,N,6.0
1518,944,N,6.0
1519,945,N,6.0
1520,945,N,6.0
1521,943,N,6.0
1522,942,N,6.0
1523,939,N,6.0
1524,939,N,6.0
1525,942,N,6.0
1526,942,N,6.0
1527,940,N,6.0
1528,938,N,6.0
1529,935,N,6.0
1530,936,N,6.0
1531,937,N,6.0
1532,938,N,6.0
1533,938,N,6.0
1534,934,N,6.0
1535,935,N,6.0
1536,935,N,6.0
1537,937,N,6.0
1538,937,N,6.0
1539,935,N,6.0
1540,936,N,6.0
1541,934,N,6.0
1542,938,N,6.0
1543,938,N,6.0
1544,941,N,6.0
1545,944,N,6.0
1546,944,N,6.0
1547,947,N,6.0
1548,951,N,6.0
1549,957,N,6.0
1550,958,N,6.0
1551,959,N,6.0
1552,958,N,6.0
1553,958,N,6.0
1554,962,N,6.0
1555,965,N,6.0
1556,967,N,6.0
1557,966,N,6.0
1558,966,N,6.0
1559,962,N,6.0
1560,965,N,6.0
1561,967,N,6.0
1562,968,N,6.0
1563,964,N,6.0
1564,966,N,6.0
1565,965,N,6.0
1566,966,N,6.0
1567,968,N,6.0
1568,969,N,6.0
1569,969,N,6.0
1570,966,N,6.0
1571,966,N,6.0
1572,967,N,6.0
1573,970,N,6.0
1574,970,N,6.0
1575,970,N,6.0
1576,969,N,6.0
1577,966,N,6.0
1578,967,N,6.0
1579,969,N,6.0
1580,969,N,6.0
1581,966,N,6.0
1582,965,N,6.0
1583,963,N,6.0
1584,965,N,6.0
1585,965,N,6.0
1586,967,N,6.0
1587,966,N,6.0
1588,964,N,6.0
1589,963,N,6.0
1590,962,N,6.0
1591,965,N,6.0
1592,964,N,6.0
1593,963,N,6.0
1594,962,N,6.0
1595,959,N,6.0
1596,959,N,6.0
1597,961,N,6.0
1598,962,N,6.0
1599,961,N,6.0
1600,961,N,6.0
1601,959,N,6.0
1602,960,N,6.0
1603,962,N,6.0
1604,960,N,6.0
1605,961,N,6.0
1606,958,N,6.0
1607,958,N,6.0
1608,960,N,6.0
1609,962,N,6.0
1610,962,N,6.0
1611,962,N,6.0
1612,958,N,6.0
1613,957,N,6.0
1614,958,N,6.0
1615,960,N,6.0
1616,959,N,6.0
1617,959,N,6.0
1618,958,N,6.0
1619,957,N,6.0
1620,958,N,6.0
1621,959,N,6.0
1622,959,N,6.0
1623,960,N,6.0
1624,959,N,6.0
1625,958,N,6.0
1626,959,N,6.0
1627,961,N,6.0
1628,963,N,6.0
1629,959,N,6.0
1630,961,N,6.0
1631,957,N,6.0
1632,958,N,6.0
1633,962,N,6.0
1634,960,N,6.0
1635,958,N,6.0
1636,958,N,6.0
1637,957,N,6.0
1638,958,N,6.0
1639,958,N,6.0
1640,960,N,6.0
1641,960,N,6.0
1642,958,N,6.0
1643,958,N,6.0
1644,959,N,6.0
1645,961,N,6.0
1646,961,N,6.0
1647,961,N,6.0
1648,958,N,6.0
1649,958,N,6.0
1650,960,N,6.0
1651,961,N,6.0
1652,963,N,6.0
1653,963,N,6.0
1654,965,N,6.0
1655,961,N,6.0
1656,964,N,6.0
1657,969,N,6.0
1658,973,N,6.0
1659,973,N,6.0
1660,972,N,6.0
1661,971,N,6.0
1662,973,N,6.0
1663,977,N,6.0
1664,978,N,6.0
1665,979,N,6.0
1666,980,N,6.0
1667,980,N,6.0
1668,981,N,6.0
1669,984,N,6.0
1670,983,N,6.0
1671,983,N,6.0
1672,979,N,6.0
1673,977,N,6.0
1674,976,N,6.0
1675,978,N,6.0
1676,981,N,6.0
1677,976,N,6.0
1678,976,N,6.0
1679,974,N,6.0
1680,977,N,6.0
1681,982,N,6.0
1682,984,N,6.0
1683,980,N,6.0
1684,973,N,6.0
1685,969,N,6.0
1686,967,N,6.0
1687,964,N,6.0
1688,963,N,6.0
1689,960,N,6.0
1690,958,N,6.0
1691,959,N,6.0
1692,960,N,6.0
1693,958,N,6.0
1694,958,N,6.0
1695,957,N,6.0
1696,956,N,6.0
1697,955,N,6.0
1698,956,N,6.0
1699,957,N,6.0
1700,960,N,6.0
1701,959,N,6.0
1702,957,N,6.0
1703,955,N,6.0
1704,955,N,6.0
1705,955,N,6.0
1706,957,N,6.0
1707,956,N,6.0
1708,955,N,6.0
1709,953,N,6.0
1710,956,N,6.0
1711,956,N,6.0
1712,956,N,6.0
1713,956,N,6.0
1714,955,N,6.0
1715,953,N,6.0
1716,951,N,6.0
1717,950,N,6.0
1718,943,N,6.0
1719,935,N,6.0
1720,928,N,6.0
1721,925,N,6.0
1722,920,N,6.0
1723,917,N,6.0
1724,923,N,6.0
1725,941,N,6.0
1726,968,N,6.0
1727,997,N,6.0
1728,1037,N,6.0
1729,1084,N,6.0
1730,1140,N,6.0
1731,1186,N,6.0
1732,1213,N,7.0
1733,1208,N,7.0
1734,1179,N,7.0
1735,1113,N,7.0
1736,1028,N,7.0
1737,965,N,7.0
1738,935,N,7.0
1739,930,N,7.0
1740,939,N,7.0
1741,948,N,7.0
1742,952,N,7.0
1743,952,N,7.0
1744,950,N,7.0
1745,948,N,7.0
1746,948,N,7.0
1747,949,N,7.0
1748,950,N,7.0
1749,951,N,7.0
1750,950,N,7.0
1751,947,N,7.0
1752,947,N,7.0
1753,949,N,7.0
1754,950,N,7.0
1755,950,N,7.0
1756,947,N,7.0
1757,945,N,7.0
1758,947,N,7.0
1759,947,N,7.0
1760,946,N,7.0
1761,947,N,7.0
1762,945,N,7.0
1763,942,N,7.0
1764,944,N,7.0
1765,945,N,7.0
1766,948,N,7.0
1767,945,N,7.0
1768,945,N,7.0
1769,944,N,7.0
1770,944,N,7.0
1771,945,N,7.0
1772,946,N,7.0
1773,946,N,7.0
1774,945,N,7.0
1775,943,N,7.0
1776,946,N,7.0
1777,947,N,7.0
1778,949,N,7.0
1779,949,N,7.0
1780,948,N,7.0
1781,946,N,7.0
1782,947,N,7.0
1783,950,N,7.0
1784,950,N,7.0
1785,950,N,7.0
1786,949,N,7.0
1787,947,N,7.0
1788,950,N,7.0
1789,946,N,7.0
1790,949,N,7.0
1791,950,N,7.0
1792,948,N,7.0
1793,946,N,7.0
1794,946,N,7.0
1795,947,N,7.0
1796,949,N,7.0
1797,949,N,7.0
1798,947,N,7.0
1799,945,N,7.0
1800,946,N,7.0
1801,947,N,7.0
1802,949,N,7.0
1803,948,N,7.0
1804,947,N,7.0
1805,946,N,7.0
1806,948,N,7.0
1807,948,N,7.0
1808,950,N,7.0
1809,950,N,7.0
1810,951,N,7.0
1811,946,N,7.0
1812,951,N,7.0
1813,951,N,7.0
1814,952,N,7.0
1815,949,N,7.0
1816,948,N,7.0
1817,944,N,7.0
1818,946,N,7.0
1819,949,N,7.0
1820,949,N,7.0
1821,950,N,7.0
1822,947,N,7.0
1823,946,N,7.0
1824,946,N,7.0
1825,946,N,7.0
1826,946,N,7.0
1827,949,N,7.0
1828,947,N,7.0
1829,945,N,7.0
1830,948,N,7.0
1831,950,N,7.0
1832,949,N,7.0
1833,949,N,7.0
1834,946,N,7.0
1835,943,N,7.0
1836,949,N,7.0
1837,950,N,7.0
1838,952,N,7.0
1839,949,N,7.0
1840,947,N,7.0
1841,948,N,7.0
1842,950,N,7.0
1843,952,N,7.0
1844,955,N,7.0
1845,955,N,7.0
1846,958,N,7.0
1847,958,N,7.0
1848,961,N,7.0
1849,962,N,7.0
1850,965,N,7.0
1851,967,N,7.0
1852,967,N,7.0
1853,965,N,7.0
1854,968,N,7.0
1855,970,N,7.0
1856,968,N,7.0
1857,968,N,7.0
1858,968,N,7.0
1859,966,N,7.0
1860,966,N,7.0
1861,968,N,7.0
1862,969,N,7.0
1863,968,N,7.0
1864,967,N,7.0
1865,966,N,7.0
1866,966,N,7.0
1867,968,N,7.0
1868,968,N,7.0
1869,967,N,7.0
1870,966,N,7.0
1871,964,N,7.0
1872,965,N,7.0
1873,967,N,7.0
1874,968,N,7.0
1875,967,N,7.0
1876,967,N,7.0
1877,965,N,7.0
1878,967,N,7.0
1879,968,N,7.0
1880,969,N,7.0
1881,968,N,7.0
1882,966,N,7.0
1883,962,N,7.0
1884,963,N,7.0
1885,967,N,7.0
1886,970,N,7.0
1887,970,N,7.0
1888,969,N,7.0
1889,967,N,7.0
1890,967,N,7.0
1891,970,N,7.0
1892,971,N,7.0
1893,971,N,7.0
1894,971,N,7.0
1895,968,N,7.0
1896,971,N,7.0
1897,975,N,7.0
1898,977,N,7.0
1899,977,N,7.0
1900,974,N,7.0
1901,974,N,7.0
1902,975,N,7.0
1903,981,N,7.0
1904,980,N,7.0
1905,975,N,7.0
1906,973,N,7.0
1907,978,N,7.0
1908,983,N,7.0
1909,982,N,7.0
1910,980,N,7.0
1911,978,N,7.0
1912,976,N,7.0
1913,976,N,7.0
1914,975,N,7.0
1915,974,N,7.0
1916,970,N,7.0
1917,967,N,7.0
1918,961,N,7.0
1919,960,N,7.0
1920,960,N,7.0
1921,962,N,7.0
1922,958,N,7.0
1923,956,N,7.0
1924,955,N,7.0
1925,952,N,7.0
1926,951,N,7.0
1927,952,N,7.0
1928,954,N,7.0
1929,953,N,7.0
1930,949,N,7.0
1931,947,N,7.0
1932,949,N,7.0
1933,950,N,7.0
1934,951,N,7.0
1935,951,N,7.0
1936,950,N,7.0
1937,948,N,7.0
1938,952,N,7.0
1939,954,N,7.0
1940,953,N,7.0
1941,953,N,7.0
1942,954,N,7.0
1943,951,N,7.0
1944,954,N,7.0
1945,954,N,7.0
1946,956,N,7.0
1947,953,N,7.0
1948,954,N,7.0
1949,949,N,7.0
1950,951,N,7.0
1951,949,N,7.0
1952,944,N,7.0
1953,938,N,7.0
1954,929,N,7.0
1955,920,N,7.0
1956,920,N,7.0
1957,914,N,7.0
1958,910,N,7.0
1959,916,N,7.0
1960,935,N,7.0
1961,963,N,7.0
1962,996,N,7.0
1963,1029,N,7.0
1964,1076,N,7.0
1965,1126,N,7.0
1966,1171,N,7.0
1967,1193,N,8.0
1968,1201,N,8.0
1969,1182,N,8.0
1970,1136,N,8.0
1971,1069,N,8.0
1972,1010,N,8.0
1973,967,N,8.0
1974,939,N,8.0
1975,924,N,8.0
1976,914,N,8.0
1977,917,N,8.0
1978,924,N,8.0
1979,931,N,8.0
1980,934,N,8.0
1981,934,N,8.0
1982,937,N,8.0
1983,940,N,8.0
1984,942,N,8.0
1985,942,N,8.0
1986,941,N,8.0
1987,940,N,8.0
1988,939,N,8.0
1989,940,N,8.0
1990,938,N,8.0
1991,938,N,8.0
1992,936,N,8.0
1993,934,N,8.0
1994,934,N,8.0
1995,938,N,8.0
1996,938,N,8.0
1997,938,N,8.0
1998,935,N,8.0
1999,935,N,8.0
2000,936,N,8.0
2001,939,N,8.0
2002,938,N,8.0
2003,938,N,8.0
2004,939,N,8.0
2005,935,N,8.0
2006,935,N,8.0
2007,938,N,8.0
2008,937,N,8.0
2009,937,N,8.0
2010,935,N,8.0
2011,935,N,8.0
2012,937,N,8.0
2013,938,N,8.0
2014,939,N,8.0
2015,938,N,8.0
2016,938,N,8.0
2017,936,N,8.0
2018,940,N,8.0
2019,938,N,8.0
2020,939,N,8.0
2021,938,N,8.0
2022,936,N,8.0
2023,936,N,8.0
2024,938,N,8.0
2025,938,N,8.0
2026,941,N,8.0
2027,939,N,8.0
2028,938,N,8.0
2029,933,N,8.0
2030,935,N,8.0
2031,935,N,8.0
2032,938,N,8.0
2033,938,N,8.0
2034,936,N,8.0
2035,936,N,8.0
2036,937,N,8.0
2037,938,N,8.0
2038,941,N,8.0
2039,941,N,8.0
2040,939,N,8.0
2041,939,N,8.0
2042,940,N,8.0
2043,943,N,8.0
2044,943,N,8.0
2045,941,N,8.0
2046,941,N,8.0
2047,939,N,8.0
2048,938,N,8.0
2049,943,N,8.0
2050,943,N,8.0
2051,943,N,8.0
2052,943,N,8.0
2053,938,N,8.0
2054,941,N,8.0
2055,942,N,8.0
2056,941,N,8.0
2057,938,N,8.0
2058,935,N,8.0
2059,931,N,8.0
2060,932,N,8.0
2061,934,N,8.0
2062,933,N,8.0
2063,932,N,8.0
2064,931,N,8.0
2065,927,N,8.0
2066,925,N,8.0
2067,929,N,8.0
2068,926,N,8.0
2069,924,N,8.0
2070,925,N,8.0
2071,921,N,8.0
2072,924,N,8.0
2073,927,N,8.0
2074,926,N,8.0
2075,927,N,8.0
2076,924,N,8.0
2077,924,N,8.0
2078,926,N,8.0
2079,928,N,8.0
2080,932,N,8.0
2081,932,N,8.0
2082,930,N,8.0
2083,931,N,8.0
2084,936,N,8.0
2085,938,N,8.0
2086,939,N,8.0
2087,942,N,8.0
2088,942,N,8.0
2089,944,N,8.0
2090,946,N,8.0
2091,948,N,8.0
2092,953,N,8.0
2093,954,N,8.0
2094,953,N,8.0
2095,954,N,8.0
2096,956,N,8.0
2097,958,N,8.0
2098,959,N,8.0
2099,963,N,8.0
2100,960,N,8.0
2101,961,N,8.0
2102,963,N,8.0
2103,964,N,8.0
2104,963,N,8.0
2105,963,N,8.0
2106,962,N,8.0
2107,958,N,8.0
2108,962,N,8.0
2109,961,N,8.0
2110,961,N,8.0
2111,960,N,8.0
2112,959,N,8.0
2113,959,N,8.0
2114,959,N,8.0
2115,962,N,8.0
2116,962,N,8.0
2117,961,N,8.0
2118,959,N,8.0
2119,958,N,8.0
2120,959,N,8.0
2121,959,N,8.0
2122,961,N,8.0
2123,960,N,8.0
2124,958,N,8.0
2125,957,N,8.0
2126,958,N,8.0
2127,961,N,8.0
2128,960,N,8.0
2129,960,N,8.0
2130,957,N,8.0
2131,957,N,8.0
2132,959,N,8.0
2133,959,N,8.0
2134,960,N,8.0
2135,960,N,8.0
2136,959,N,8.0
2137,954,N,8.0
2138,955,N,8.0
2139,955,N,8.0
2140,957,N,8.0
2141,955,N,8.0
2142,953,N,8.0
2143,953,N,8.0
2144,953,N,8.0
2145,955,N,8.0
2146,957,N,8.0
2147,957,N,8.0
2148,955,N,8.0
2149,953,N,8.0
2150,956,N,8.0
2151,957,N,8.0
2152,958,N,8.0
2153,957,N,8.0
2154,955,N,8.0
2155,954,N,8.0
2156,954,N,8.0
2157,956,N,8.0
2158,957,N,8.0
2159,958,N,8.0
2160,952,N,8.0
2161,953,N,8.0
2162,955,N,8.0
2163,957,N,8.0
2164,955,N,8.0
2165,954,N,8.0
2166,952,N,8.0
2167,948,N,8.0
2168,950,N,8.0
2169,955,N,8.0
2170,955,N,8.0
2171,954,N,8.0
2172,953,N,8.0
2173,951,N,8.0
2174,952,N,8.0
2175,955,N,8.0
2176,955,N,8.0
2177,954,N,8.0
2178,952,N,8.0
2179,952,N,8.0
2180,954,N,8.0
2181,953,N,8.0
2182,956,N,8.0
2183,955,N,8.0
2184,953,N,8.0
2185,953,N,8.0
2186,953,N,8.0
2187,956,N,8.0
2188,956,N,8.0
2189,955,N,8.0
2190,951,N,8.0
2191,950,N,8.0
2192,954,N,8.0
2193,958,N,8.0
2194,960,N,8.0
2195,961,N,8.0
2196,965,N,8.0
2197,963,N,8.0
2198,965,N,8.0
2199,964,N,8.0
2200,967,N,8.0
2201,969,N,8.0
2202,972,N,8.0
2203,969,N,8.0
2204,971,N,8.0
2205,972,N,8.0
2206,974,N,8.0
2207,975,N,8.0
2208,973,N,8.0
2209,971,N,8.0
2210,972,N,8.0
2211,972,N,8.0
2212,974,N,8.0
2213,972,N,8.0
2214,968,N,8.0
2215,968,N,8.0
2216,969,N,8.0
2217,967,N,8.0
2218,968,N,8.0
2219,973,N,8.0
2220,975,N,8.0
2221,975,N,8.0
2222,972,N,8.0
2223,967,N,8.0
2224,966,N,8.0
2225,964,N,8.0
2226,960,N,8.0
2227,957,N,8.0
2228,953,N,8.0
2229,954,N,8.0
2230,953,N,8.0
2231,953,N,8.0
2232,949,N,8.0
2233,947,N,8.0
2234,948,N,8.0
2235,952,N,8.0
2236,954,N,8.0
2237,952,N,8.0
2238,951,N,8.0
2239,950,N,8.0
2240,950,N,8.0
2241,951,N,8.0
2242,952,N,8.0
2243,951,N,8.0
2244,950,N,8.0
2245,947,N,8.0
2246,947,N,8.0
2247,951,N,8.0
2248,952,N,8.0
2249,948,N,8.0
2250,947,N,8.0
2251,945,N,8.0
2252,945,N,8.0
2253,947,N,8.0
2254,948,N,8.0
2255,945,N,8.0
2256,939,N,8.0
2257,931,N,8.0
2258,924,N,8.0
2259,921,N,8.0
2260,918,N,8.0
2261,912,N,8.0
2262,907,N,8.0
2263,918,N,8.0
2264,942,N,8.0
2265,973,N,8.0
2266,1003,N,8.0
2267,1045,N,8.0
2268,1095,N,8.0
2269,1144,N,8.0
2270,1186,N,8.0
2271,1202,N,9.0
2272,1190,N,9.0
2273,1140,N,9.0
2274,1061,N,9.0
2275,983,N,9.0
2276,934,N,9.0
2277,919,N,9.0
2278,925,N,9.0
2279,931,N,9.0
2280,937,N,9.0
2281,941,N,9.0
2282,941,N,9.0
2283,941,N,9.0
2284,944,N,9.0
2285,945,N,9.0
2286,943,N,9.0
2287,939,N,9.0
2288,937,N,9.0
2289,941,N,9.0
2290,941,N,9.0
2291,941,N,9.0
2292,941,N,9.0
2293,938,N,9.0
2294,940,N,9.0
2295,942,N,9.0
2296,943,N,9.0
2297,940,N,9.0
2298,942,N,9.0
2299,940,N,9.0
2300,944,N,9.0
2301,945,N,9.0
2302,947,N,9.0
2303,944,N,9.0
2304,944,N,9.0
2305,944,N,9.0
2306,944,N,9.0
2307,945,N,9.0
2308,944,N,9.0
2309,944,N,9.0
2310,944,N,9.0
2311,942,N,9.0
2312,945,N,9.0
2313,942,N,9.0
2314,944,N,9.0
2315,945,N,9.0
2316,943,N,9.0
2317,942,N,9.0
2318,941,N,9.0
2319,943,N,9.0
2320,944,N,9.0
2321,945,N,9.0
2322,943,N,9.0
2323,941,N,9.0
2324,943,N,9.0
2325,941,N,9.0
2326,942,N,9.0
2327,943,N,9.0
2328,943,N,9.0
2329,942,N,9.0
2330,943,N,9.0
2331,944,N,9.0
2332,945,N,9.0
2333,943,N,9.0
2334,943,N,9.0
2335,944,N,9.0
2336,945,N,9.0
2337,946,N,9.0
2338,945,N,9.0
2339,946,N,9.0
2340,945,N,9.0
2341,940,N,9.0
2342,941,N,9.0
2343,943,N,9.0
2344,944,N,9.0
2345,944,N,9.0
2346,941,N,9.0
2347,940,N,9.0
2348,942,N,9.0
2349,945,N,9.0
2350,944,N,9.0
2351,943,N,9.0
2352,941,N,9.0
2353,937,N,9.0
2354,941,N,9.0
2355,941,N,9.0
2356,944,N,9.0
2357,943,N,9.0
2358,940,N,9.0
2359,938,N,9.0
2360,939,N,9.0
2361,942,N,9.0
2362,942,N,9.0
2363,943,N,9.0
2364,941,N,9.0
2365,939,N,9.0
2366,939,N,9.0
2367,940,N,9.0
2368,942,N,9.0
2369,942,N,9.0
2370,940,N,9.0
2371,938,N,9.0
2372,939,N,9.0
2373,940,N,9.0
2374,943,N,9.0
2375,941,N,9.0
2376,942,N,9.0
2377,942,N,9.0
2378,947,N,9.0
2379,950,N,9.0
2380,952,N,9.0
2381,954,N,9.0
2382,954,N,9.0
2383,954,N,9.0
2384,957,N,9.0
2385,960,N,9.0
2386,963,N,9.0
2387,961,N,9.0
2388,961,N,9.0
2389,960,N,9.0
2390,963,N,9.0
2391,963,N,9.0
2392,965,N,9.0
2393,966,N,9.0
2394,965,N,9.0
2395,965,N,9.0
2396,967,N,9.0
2397,967,N,9.0
2398,970,N,9.0
2399,968,N,9.0
2400,968,N,9.0
2401,965,N,9.0
2402,968,N,9.0
2403,967,N,9.0
2404,969,N,9.0
2405,967,N,9.0
2406,965,N,9.0
2407,963,N,9.0
2408,965,N,9.0
2409,967,N,9.0
2410,967,N,9.0
2411,966,N,9.0
2412,964,N,9.0
2413,962,N,9.0
2414,965,N,9.0
2415,964,N,9.0
2416,966,N,9.0
2417,967,N,9.0
2418,963,N,9.0
2419,962,N,9.0
2420,964,N,9.0
2421,965,N,9.0
2422,963,N,9.0
2423,964,N,9.0
2424,963,N,9.0
2425,960,N,9.0
2426,960,N,9.0
2427,962,N,9.0
2428,964,N,9.0
2429,962,N,9.0
2430,960,N,9.0
2431,956,N,9.0
2432,958,N,9.0
2433,962,N,9.0
2434,961,N,9.0
2435,959,N,9.0
2436,959,N,9.0
2437,955,N,9.0
2438,958,N,9.0
2439,960,N,9.0
2440,960,N,9.0
2441,957,N,9.0
2442,957,N,9.0
2443,953,N,9.0
2444,956,N,9.0
2445,960,N,9.0
2446,961,N,9.0
2447,958,N,9.0
2448,956,N,9.0
2449,956,N,9.0
2450,954,N,9.0
2451,958,N,9.0
2452,958,N,9.0
2453,956,N,9.0
2454,954,N,9.0
2455,953,N,9.0
2456,955,N,9.0
2457,957,N,9.0
2458,957,N,9.0
2459,956,N,9.0
2460,956,N,9.0
2461,955,N,9.0
2462,957,N,9.0
2463,957,N,9.0
2464,959,N,9.0
2465,959,N,9.0
2466,957,N,9.0
2467,956,N,9.0
2468,956,N,9.0
2469,960,N,9.0
2470,961,N,9.0
2471,960,N,9.0
2472,957,N,9.0
2473,957,N,9.0
2474,960,N,9.0
2475,959,N,9.0
2476,961,N,9.0
2477,960,N,9.0
2478,960,N,9.0
2479,955,N,9.0
2480,957,N,9.0
2481,960,N,9.0
2482,962,N,9.0
2483,960,N,9.0
2484,960,N,9.0
2485,956,N,9.0
2486,958,N,9.0
2487,960,N,9.0
2488,962,N,9.0
2489,962,N,9.0
2490,962,N,9.0
2491,965,N,9.0
2492,968,N,9.0
2493,973,N,9.0
2494,974,N,9.0
2495,974,N,9.0
2496,973,N,9.0
2497,972,N,9.0
2498,976,N,9.0
2499,980,N,9.0
2500,978,N,9.0
2501,978,N,9.0
2502,981,N,9.0
2503,980,N,9.0
2504,979,N,9.0
2505,978,N,9.0
2506,978,N,9.0
2507,977,N,9.0
2508,975,N,9.0
2509,973,N,9.0
2510,976,N,9.0
2511,977,N,9.0
2512,975,N,9.0
2513,977,N,9.0
2514,978,N,9.0
2515,980,N,9.0
2516,985,N,9.0
2517,980,N,9.0
2518,975,N,9.0
2519,972,N,9.0
2520,970,N,9.0
2521,966,N,9.0
2522,964,N,9.0
2523,963,N,9.0
2524,963,N,9.0
2525,960,N,9.0
2526,958,N,9.0
2527,954,N,9.0
2528,954,N,9.0
2529,957,N,9.0
2530,957,N,9.0
2531,957,N,9.0
2532,956,N,9.0
2533,954,N,9.0
2534,954,N,9.0
2535,955,N,9.0
2536,957,N,9.0
2537,955,N,9.0
2538,953,N,9.0
2539,950,N,9.0
2540,954,N,9.0
2541,955,N,9.0
2542,957,N,9.0
2543,957,N,9.0
2544,957,N,9.0
2545,953,N,9.0
2546,953,N,9.0
2547,955,N,9.0
2548,953,N,9.0
2549,945,N,9.0
2550,934,N,9.0
2551,928,N,9.0
2552,923,N,9.0
2553,919,N,9.0
2554,915,N,9.0
2555,924,N,9.0
2556,945,N,9.0
2557,973,N,9.0
2558,1010,N,9.0
2559,1053,N,9.0
2560,1109,N,9.0
2561,1161,N,9.0
2562,1199,N,9.0
2563,1209,N,10.0
2564,1183,N,10.0
2565,1118,N,10.0
2566,1028,N,10.0
2567,959,N,10.0
2568,930,N,10.0
2569,927,N,10.0
2570,942,N,10.0
2571,951,N,10.0
2572,953,N,10.0
2573,951,N,10.0
2574,948,N,10.0
2575,947,N,10.0
2576,948,N,10.0
2577,950,N,10.0
2578,950,N,10.0
2579,949,N,10.0
2580,947,N,10.0
2581,945,N,10.0
2582,947,N,10.0
2583,948,N,10.0
2584,947,N,10.0
2585,949,N,10.0
2586,946,N,10.0
2587,943,N,10.0
2588,943,N,10.0
2589,946,N,10.0
2590,947,N,10.0
2591,947,N,10.0
2592,946,N,10.0
2593,942,N,10.0
2594,944,N,10.0
2595,946,N,10.0
2596,947,N,10.0
2597,947,N,10.0
2598,945,N,10.0
2599,946,N,10.0
2600,945,N,10.0
2601,948,N,10.0
2602,949,N,10.0
2603,948,N,10.0
2604,947,N,10.0
2605,944,N,10.0
2606,947,N,10.0
2607,948,N,10.0
2608,949,N,10.0
2609,948,N,10.0
2610,945,N,10.0
2611,945,N,10.0
2612,947,N,10.0
2613,949,N,10.0
2614,950,N,10.0
2615,951,N,10.0
2616,947,N,10.0
2617,945,N,10.0
2618,947,N,10.0
2619,947,N,10.0
2620,950,N,10.0
2621,949,N,10.0
2622,950,N,10.0
